Sdoc_date_YYYYMMJJ,lien_type,I1_Id,I2_Id,I1_nom,I2_nom,Sdoc_Description_synthese,Sdoc_date_YYYYMM,Sdoc_date_YYYY,Sdoc_code_lieu_chantier,Sdoc_code_type_chantier_2
17160402,A-->S,40,111,Bertinello P. (40),Constanzo B. (111),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->S,40,226,Bertinello P. (40),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->S,40,266,Bertinello P. (40),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->G,40,272,Bertinello P. (40),Piazzollo F. (272),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160416,S---S,226,266,Menafoglio C.A. (226),Pianarosa G. (266),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,226,187,Menafoglio C.A. (226),Groppi C. (187),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,226,223,Menafoglio C.A. (226),Menafoglio A. (223),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,226,275,Menafoglio C.A. (226),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,266,187,Pianarosa G. (266),Groppi C. (187),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,266,223,Pianarosa G. (266),Menafoglio A. (223),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,266,275,Pianarosa G. (266),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,187,223,Groppi C. (187),Menafoglio A. (223),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,187,275,Groppi C. (187),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,S---S,223,275,Menafoglio A. (223),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,G-->S,153,226,Galimberti G.M. (153),Menafoglio C.A. (226),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,G-->S,153,266,Galimberti G.M. (153),Pianarosa G. (266),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,G-->S,153,187,Galimberti G.M. (153),Groppi C. (187),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,G-->S,153,223,Galimberti G.M. (153),Menafoglio A. (223),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,G-->S,153,275,Galimberti G.M. (153),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->S,384,226,Violino P.G. (384),Menafoglio C.A. (226),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->S,384,266,Violino P.G. (384),Pianarosa G. (266),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->S,384,187,Violino P.G. (384),Groppi C. (187),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->S,384,223,Violino P.G. (384),Menafoglio A. (223),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->S,384,275,Violino P.G. (384),Pinchetti D. (275),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160416,A-->G,384,153,Violino P.G. (384),Galimberti G.M. (153),"17160416 - C1716_03_090 - (Cags-Cs): REP, Turin - Citadelle - ",171604,1716,TO,mil
17160508,S---S,266,226,Pianarosa G. (266),Menafoglio C.A. (226),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,S---S,266,229,Pianarosa G. (266),Menafoglio N. (229),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,S---S,266,187,Pianarosa G. (266),Groppi C. (187),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,S---S,226,229,Menafoglio C.A. (226),Menafoglio N. (229),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,S---S,226,187,Menafoglio C.A. (226),Groppi C. (187),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,S---S,229,187,Menafoglio N. (229),Groppi C. (187),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,G-->S,153,266,Galimberti G.M. (153),Pianarosa G. (266),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,G-->S,153,226,Galimberti G.M. (153),Menafoglio C.A. (226),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,G-->S,153,229,Galimberti G.M. (153),Menafoglio N. (229),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,G-->S,153,187,Galimberti G.M. (153),Groppi C. (187),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,A-->S,225,266,Menafoglio C.A. (225),Pianarosa G. (266),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,A-->S,225,226,Menafoglio C.A. (225),Menafoglio C.A. (226),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,A-->S,225,229,Menafoglio C.A. (225),Menafoglio N. (229),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,A-->S,225,187,Menafoglio C.A. (225),Groppi C. (187),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160508,A-->G,225,153,Menafoglio C.A. (225),Galimberti G.M. (153),"17160508 - C1716_03_095 - (Cags-Cs): GO, Fleuve Po - ",171605,1716,CA,civ
17160522,S---S,281,283,Pistone G.S. (281),Pistone G.A. (283),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,S---S,281,88,Pistone G.S. (281),Capellaro F. (88),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,S---S,283,88,Pistone G.A. (283),Capellaro F. (88),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,G-->S,374,281,Vanera M. (374),Pistone G.S. (281),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,G-->S,374,283,Vanera M. (374),Pistone G.A. (283),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,G-->S,374,88,Vanera M. (374),Capellaro F. (88),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,A-->S,203,281,Maciotta G.M. (203),Pistone G.S. (281),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,A-->S,203,283,Maciotta G.M. (203),Pistone G.A. (283),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,A-->S,203,88,Maciotta G.M. (203),Capellaro F. (88),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160522,A-->G,203,374,Maciotta G.M. (203),Vanera M. (374),"17160522 - C1716_03_104 - (Cags-Cs): GO, Brunetta - Forterresse - ",171605,1716,BR,mil
17160507,S---S,583,588,Sasso A. (583),Sussio A. (588),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,S---S,583,587,Sasso A. (583),Steffenino P. (587),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,S---S,583,596,Sasso A. (583),Levis G. (596),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,S---S,588,587,Sussio A. (588),Steffenino P. (587),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,S---S,588,596,Sussio A. (588),Levis G. (596),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,S---S,587,596,Steffenino P. (587),Levis G. (596),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,G-->S,595,583,Levis F.A. (595),Sasso A. (583),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,G-->S,595,588,Levis F.A. (595),Sussio A. (588),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,G-->S,595,587,Levis F.A. (595),Steffenino P. (587),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,G-->S,595,596,Levis F.A. (595),Levis G. (596),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,A-->S,589,583,Sussio G.B. (589),Sasso A. (583),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,A-->S,589,588,Sussio G.B. (589),Sussio A. (588),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,A-->S,589,587,Sussio G.B. (589),Steffenino P. (587),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,A-->S,589,596,Sussio G.B. (589),Levis G. (596),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160507,A-->G,589,595,Sussio G.B. (589),Levis F.A. (595),"17160507 - C1716_S100_001 - (Dags-Cs): GO, Superga - Basilique - ",171605,1716,SUP,rel
17160508,G-->S,613,401,Basilio G. (613),Basilio P.M. (401),"17160508 - C1716_S100_004 - (Cags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160511,G-->S,385,23,Vitale P. (385),Bello G. (23),"17160511 - C1716_S100_006 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160511,A-->S,28,23,Bello P.M. (28),Bello G. (23),"17160511 - C1716_S100_006 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160511,A-->G,28,385,Bello P.M. (28),Vitale P. (385),"17160511 - C1716_S100_006 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160528,G-->S,615,452,Andeijs G.A. (615),Corino M.A. (452),"17160528 - C1716_S100_009 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160528,A-->S,620,452,Bosco G. (620),Corino M.A. (452),"17160528 - C1716_S100_009 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17160528,A-->G,620,615,Bosco G. (620),Andeijs G.A. (615),"17160528 - C1716_S100_009 - (Dags-Cs): DIV, Superga - Basilique - ",171605,1716,SUP,rel
17170114,S---S,117,159,Cribiatello F. (117),Gallo G.F. (159),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,117,16,Cribiatello F. (117),Baietto G.F. (16),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,117,573,Cribiatello F. (117),De Vallon F.G. (573),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,117,130,Cribiatello F. (117),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,159,16,Gallo G.F. (159),Baietto G.F. (16),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,159,573,Gallo G.F. (159),De Vallon F.G. (573),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,159,130,Gallo G.F. (159),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,16,573,Baietto G.F. (16),De Vallon F.G. (573),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,16,130,Baietto G.F. (16),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,S---S,573,130,De Vallon F.G. (573),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,G-->S,575,117,Girodo T. (575),Cribiatello F. (117),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,G-->S,575,159,Girodo T. (575),Gallo G.F. (159),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,G-->S,575,16,Girodo T. (575),Baietto G.F. (16),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,G-->S,575,573,Girodo T. (575),De Vallon F.G. (573),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,G-->S,575,130,Girodo T. (575),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->S,568,117,Bioletto A. (568),Cribiatello F. (117),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->S,568,159,Bioletto A. (568),Gallo G.F. (159),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->S,568,16,Bioletto A. (568),Baietto G.F. (16),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->S,568,573,Bioletto A. (568),De Vallon F.G. (573),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->S,568,130,Bioletto A. (568),Favre F.G. (130),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170114,A-->G,568,575,Bioletto A. (568),Girodo T. (575),"17170114 - C1717_05_002 - (Dags-Ds): GO, Brunetta - Forterresse - ",171701,1717,BR,mil
17170203,S---S,266,579,Pianarosa G. (266),Pinchetto B. (579),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,266,501,Pianarosa G. (266),Menafoglio G.M. (501),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,266,187,Pianarosa G. (266),Groppi C. (187),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,266,223,Pianarosa G. (266),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,579,501,Pinchetto B. (579),Menafoglio G.M. (501),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,579,187,Pinchetto B. (579),Groppi C. (187),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,579,223,Pinchetto B. (579),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,501,187,Menafoglio G.M. (501),Groppi C. (187),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,501,223,Menafoglio G.M. (501),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,S---S,187,223,Groppi C. (187),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,G-->S,153,266,Galimberti G.M. (153),Pianarosa G. (266),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,G-->S,153,579,Galimberti G.M. (153),Pinchetto B. (579),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,G-->S,153,501,Galimberti G.M. (153),Menafoglio G.M. (501),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,G-->S,153,187,Galimberti G.M. (153),Groppi C. (187),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,G-->S,153,223,Galimberti G.M. (153),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->S,227,266,Menafoglio F.A. (227),Pianarosa G. (266),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->S,227,579,Menafoglio F.A. (227),Pinchetto B. (579),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->S,227,501,Menafoglio F.A. (227),Menafoglio G.M. (501),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->S,227,187,Menafoglio F.A. (227),Groppi C. (187),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->S,227,223,Menafoglio F.A. (227),Menafoglio A. (223),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170203,A-->G,227,153,Menafoglio F.A. (227),Galimberti G.M. (153),"17170203 - C1717_05_007 - (Cags-Cs): REP, Nizza - Fortifications - ",171702,1717,NIZ,mil
17170208,S---S,288,97,Quadrone B. (288),Casella A. (97),"17170208 - C1717_05_014 - (Dags-Ds): MO, Venaria - Chapelle royale - ",171702,1717,VEN,rel
17170211,G-->S,369,592,Ugliengo C.M. (369),Giudice F.M. (592),"17170211 - C1717_05_017 - (Dags-Cs): MO, Rivolli - Chateau - ",171702,1717,RI,civ
17170211,A-->S,248,592,Parodi G.B. (248),Giudice F.M. (592),"17170211 - C1717_05_017 - (Dags-Cs): MO, Rivolli - Chateau - ",171702,1717,RI,civ
17170211,A-->G,248,369,Parodi G.B. (248),Ugliengo C.M. (369),"17170211 - C1717_05_017 - (Dags-Cs): MO, Rivolli - Chateau - ",171702,1717,RI,civ
17170220,S---S,202,316,Maciotta G. (202),Romano T. (316),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,202,62,Maciotta G. (202),Boggio P. (62),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,202,283,Maciotta G. (202),Pistone G.A. (283),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,316,62,Romano T. (316),Boggio P. (62),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,316,283,Romano T. (316),Pistone G.A. (283),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,62,283,Boggio P. (62),Pistone G.A. (283),"17170220 - C1717_05_021 - (Cags-Cs): REP, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,G-->S,227,275,Menafoglio F.A. (227),Pinchetti D. (275),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,G-->S,227,226,Menafoglio F.A. (227),Menafoglio C.A. (226),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,A-->S,272,275,Piazzollo F. (272),Pinchetti D. (275),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,A-->S,272,226,Piazzollo F. (272),Menafoglio C.A. (226),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170220,A-->G,272,227,Piazzollo F. (272),Menafoglio F.A. (227),"17170220 - C1717_05_027 - (Cags-Cs): DIV, Fleuve Ceronda - ",171702,1717,VEN,civ
17170301,S---S,586,591,Servo G. (586),Fontana G.D. (591),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170301,G-->S,114,586,Corte G. (114),Servo G. (586),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170301,G-->S,114,591,Corte G. (114),Fontana G.D. (591),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170301,A-->S,566,586,Bello G.B. (566),Servo G. (586),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170301,A-->S,566,591,Bello G.B. (566),Fontana G.D. (591),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170301,A-->G,566,114,Bello G.B. (566),Corte G. (114),"17170301 - C1717_05_030 - (Cags-Cs): GO, Venaria reale - route - ",171703,1717,VEN,civ
17170310,S---S,302,580,Righino P.A. (302),Richettino B. (580),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170310,G-->S,227,302,Menafoglio F.A. (227),Righino P.A. (302),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170310,G-->S,227,580,Menafoglio F.A. (227),Richettino B. (580),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170310,A-->S,384,302,Violino P.G. (384),Righino P.A. (302),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170310,A-->S,384,580,Violino P.G. (384),Richettino B. (580),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170310,A-->G,384,227,Violino P.G. (384),Menafoglio F.A. (227),"17170310 - C1717_05_034 - (Cags-Cs): REP, Turin - Citadelle - ",171703,1717,TO,mil
17170408,S---S,292,50,Rechettino A. (292),Bianco A. (50),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,S---S,292,298,Rechettino A. (292),Righino F.M. (298),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,S---S,50,298,Bianco A. (50),Righino F.M. (298),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,G-->S,153,292,Galimberti G.M. (153),Rechettino A. (292),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,G-->S,153,50,Galimberti G.M. (153),Bianco A. (50),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,G-->S,153,298,Galimberti G.M. (153),Righino F.M. (298),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,A-->S,593,292,Laurenti D. (593),Rechettino A. (292),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,A-->S,593,50,Laurenti D. (593),Bianco A. (50),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,A-->S,593,298,Laurenti D. (593),Righino F.M. (298),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170408,A-->G,593,153,Laurenti D. (593),Galimberti G.M. (153),"17170408 - C1717_05_039 - (Cags-Cs): GO, Valdocco - Forge - ",171704,1717,VALD,mil
17170423,S---S,288,592,Quadrone B. (288),Giudice F.M. (592),"17170423 - C1717_05_046 - (Cags-Cs): MO, Rivolli - Chateau - ",171704,1717,RI,civ
17170423,S---S,288,578,Quadrone B. (288),Piazzollo C. (578),"17170423 - C1717_05_046 - (Cags-Cs): MO, Rivolli - Chateau - ",171704,1717,RI,civ
17170423,S---S,592,578,Giudice F.M. (592),Piazzollo C. (578),"17170423 - C1717_05_046 - (Cags-Cs): MO, Rivolli - Chateau - ",171704,1717,RI,civ
17170528,G-->S,389,369,Zo C.A. (389),Ugliengo C.M. (369),"17170528 - C1717_05_048 - (Dags-Cs): DIV, Venaria reale - ",171705,1717,VEN,civ
17170528,A-->S,590,369,Tempia B. (590),Ugliengo C.M. (369),"17170528 - C1717_05_048 - (Dags-Cs): DIV, Venaria reale - ",171705,1717,VEN,civ
17170528,A-->G,590,389,Tempia B. (590),Zo C.A. (389),"17170528 - C1717_05_048 - (Dags-Cs): DIV, Venaria reale - ",171705,1717,VEN,civ
17170602,S---S,584,585,Scala F.M. (584),Scala G.A. (585),"17170602 - C1717_05_054 - (Cags-Cs): MO, Rivolli - Chateau - ",171706,1717,RI,civ
17170602,S---S,584,576,Scala F.M. (584),Muttoni P.G. (576),"17170602 - C1717_05_054 - (Cags-Cs): MO, Rivolli - Chateau - ",171706,1717,RI,civ
