user_id,retweet_user_id,screen_name,retweet_screen_name,retweet_created_at,text,time
x80117022,x3301181089,Amy_House7,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x56722736,x3301181089,carlyinNJ,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x910605972435095552,x3301181089,Nupsybumbum,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x64507071,x3301181089,Gedo_Hime,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x16035686,x3301181089,tear_bender,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1062731738252627968,x3301181089,Xyzas2602,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x164342620,x3301181089,BXcoalition,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x228118501,x3301181089,BibiRL,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1210643881504759811,x3301181089,1apfelbaeumchen,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x386642818,x3301181089,mapily12,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1071940359851294722,x3301181089,Jo82679398,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x966989743627128832,x3301181089,Goobershroom,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x858048440688721920,x3301181089,Paulina57256038,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x761949575422836736,x3301181089,BiddyThe,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x157290852,x3301181089,saurav1911,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x890695608578834432,x3301181089,eoqdebora,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1194446652993458176,x3301181089,Wch89087634,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1057888268946071552,x3301181089,MejkMimi,SM_ENGLISH,2020/1/6 8:09,"Animals usually run away from Man
But in Australia now, animals are running to Man
As if saying this is your doing but also you are the only one who can HELP
More than 450 million animals have died so far<U+0001F494>
Our hearts and prays are with you
#AustraliaBurning #AustralianBushfire https://t.co/vqO5LlABM9",2020/1/6 8:09
x1170680229330862080,x1170680229330862080,Kimberl321,Kimberl321,2020/1/6 8:18,"My Heart is Sick &amp; pray for Australia...

#AustralianBushfire #Australia #australiafire #AustralianWildFires https://t.co/KB5v5IHGix",2020/1/6 8:18
x2336713098,x38612007,Caitlen2310,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x748523910,x38612007,broomstick33,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1179628771852177408,x38612007,shitemysterlnp,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1245837206,x38612007,getdownsy,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1120206495256158209,x38612007,EveyHammond19,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1175112721072738304,x38612007,SaveOurForests_,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x93516189,x38612007,mokomokai,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x265399211,x38612007,TerrySerio,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x733379132638285824,x38612007,CntrlPimpernel,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x2454513962,x38612007,FryGerard,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x60779696,x38612007,BelindaJones68,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x17111029,x38612007,Aitch_El,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x2324991210,x38612007,D_Melissa2,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x179775133,x38612007,funnel42,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x568052590,x38612007,caroljd1964,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1042644440865796096,x38612007,GS76154352,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x38612007,x38612007,chaser,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x2479226604,x38612007,RDNS_TAI,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x618479788,x38612007,ThePioneerTree,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x761949575422836736,x38612007,BiddyThe,chaser,2020/1/6 9:05,"â€œNo one could have predicted thisâ€�?says government warned about this in 1988, 1993, 1998, 2001, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018 and 2019 https://t.co/KOyku7j4RX #AustralianBushfire #bushfireaustralia #melbournesmoke",2020/1/6 9:05
x1120206495256158209,x1199543039418494976,EveyHammond19,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x410572471,x1199543039418494976,ketaminh,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x733379132638285824,x1199543039418494976,CntrlPimpernel,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x1129303826421280768,x1199543039418494976,Tashifreja,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x47316987,x1199543039418494976,kchernecky,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x829180771,x1199543039418494976,arturomclaren,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x741620147853492225,x1199543039418494976,hjocb,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x966989743627128832,x1199543039418494976,Goobershroom,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
x1102580501653663745,x1199543039418494976,menggay60052992,saadi_37,2020/1/6 9:24,"This is not Fog
This is what bushfire does to the most liveable city in the world...
#AustralianBushfire #AustralianFires #melbournesmoke https://t.co/GfnZYD9VqC",2020/1/6 9:24
