source,destination,timestamp,time
57,67,12,2020-01-01 11
57,73,12,2020-01-01 11
57,78,12,2020-01-01 11
57,109,12,2020-01-01 11
57,112,12,2020-01-01 11
57,126,12,2020-01-01 11
57,138,12,2020-01-01 11
57,146,12,2020-01-01 11
58,77,12,2020-01-01 11
58,106,12,2020-01-01 11
59,62,12,2020-01-01 11
59,109,12,2020-01-01 11
59,111,12,2020-01-01 11
59,126,12,2020-01-01 11
59,143,12,2020-01-01 11
60,128,12,2020-01-01 11
61,86,12,2020-01-01 11
62,74,12,2020-01-01 11
62,138,12,2020-01-01 11
62,146,12,2020-01-01 11
63,66,12,2020-01-01 11
64,65,12,2020-01-01 11
64,93,12,2020-01-01 11
64,108,12,2020-01-01 11
64,111,12,2020-01-01 11
65,128,12,2020-01-01 11
65,143,12,2020-01-01 11
65,144,12,2020-01-01 11
66,84,12,2020-01-01 11
67,68,12,2020-01-01 11
67,78,12,2020-01-01 11
67,89,12,2020-01-01 11
67,138,12,2020-01-01 11
67,143,12,2020-01-01 11
68,78,12,2020-01-01 11
68,86,12,2020-01-01 11
68,89,12,2020-01-01 11
68,108,12,2020-01-01 11
70,142,12,2020-01-01 11
73,78,12,2020-01-01 11
73,84,12,2020-01-01 11
73,128,12,2020-01-01 11
74,77,12,2020-01-01 11
74,78,12,2020-01-01 11
74,83,12,2020-01-01 11
74,111,12,2020-01-01 11
74,119,12,2020-01-01 11
75,78,12,2020-01-01 11
75,138,12,2020-01-01 11
77,111,12,2020-01-01 11
77,119,12,2020-01-01 11
78,79,12,2020-01-01 11
78,83,12,2020-01-01 11
78,84,12,2020-01-01 11
78,86,12,2020-01-01 11
78,89,12,2020-01-01 11
78,118,12,2020-01-01 11
78,122,12,2020-01-01 11
78,127,12,2020-01-01 11
78,130,12,2020-01-01 11
78,133,12,2020-01-01 11
78,138,12,2020-01-01 11
79,118,12,2020-01-01 11
79,133,12,2020-01-01 11
82,118,12,2020-01-01 11
83,92,12,2020-01-01 11
83,108,12,2020-01-01 11
83,111,12,2020-01-01 11
84,86,12,2020-01-01 11
84,93,12,2020-01-01 11
84,112,12,2020-01-01 11
84,113,12,2020-01-01 11
84,128,12,2020-01-01 11
84,137,12,2020-01-01 11
84,138,12,2020-01-01 11
84,142,12,2020-01-01 11
84,144,12,2020-01-01 11
84,146,12,2020-01-01 11
85,92,12,2020-01-01 11
85,128,12,2020-01-01 11
85,133,12,2020-01-01 11
86,108,12,2020-01-01 11
86,111,12,2020-01-01 11
89,138,12,2020-01-01 11
90,138,12,2020-01-01 11
91,109,12,2020-01-01 11
93,111,12,2020-01-01 11
94,118,12,2020-01-01 11
96,108,12,2020-01-01 11
99,111,12,2020-01-01 11
99,119,12,2020-01-01 11
108,111,12,2020-01-01 11
108,112,12,2020-01-01 11
108,146,12,2020-01-01 11
110,143,12,2020-01-01 11
111,119,12,2020-01-01 11
111,123,12,2020-01-01 11
112,117,12,2020-01-01 11
112,118,12,2020-01-01 11
112,138,12,2020-01-01 11
112,144,12,2020-01-01 11
113,128,12,2020-01-01 11
118,130,12,2020-01-01 11
118,133,12,2020-01-01 11
127,139,12,2020-01-01 11
130,133,12,2020-01-01 11
132,146,12,2020-01-01 11
133,138,12,2020-01-01 11
137,144,12,2020-01-01 11
2,140,13,2020-01-01 12
3,66,13,2020-01-01 12
8,117,13,2020-01-01 12
12,59,13,2020-01-01 12
12,106,13,2020-01-01 12
12,109,13,2020-01-01 12
13,18,13,2020-01-01 12
13,39,13,2020-01-01 12
13,57,13,2020-01-01 12
13,68,13,2020-01-01 12
13,78,13,2020-01-01 12
13,83,13,2020-01-01 12
13,109,13,2020-01-01 12
13,126,13,2020-01-01 12
13,138,13,2020-01-01 12
14,57,13,2020-01-01 12
18,128,13,2020-01-01 12
21,77,13,2020-01-01 12
22,84,13,2020-01-01 12
22,146,13,2020-01-01 12
24,111,13,2020-01-01 12
26,57,13,2020-01-01 12
26,108,13,2020-01-01 12
27,59,13,2020-01-01 12
27,67,13,2020-01-01 12
27,78,13,2020-01-01 12
27,94,13,2020-01-01 12
33,130,13,2020-01-01 12
35,108,13,2020-01-01 12
35,136,13,2020-01-01 12
38,106,13,2020-01-01 12
39,67,13,2020-01-01 12
39,95,13,2020-01-01 12
39,138,13,2020-01-01 12
39,143,13,2020-01-01 12
40,77,13,2020-01-01 12
40,108,13,2020-01-01 12
40,111,13,2020-01-01 12
42,52,13,2020-01-01 12
42,138,13,2020-01-01 12
43,63,13,2020-01-01 12
43,68,13,2020-01-01 12
43,78,13,2020-01-01 12
43,109,13,2020-01-01 12
43,115,13,2020-01-01 12
43,140,13,2020-01-01 12
46,63,13,2020-01-01 12
48,118,13,2020-01-01 12
48,130,13,2020-01-01 12
49,130,13,2020-01-01 12
50,101,13,2020-01-01 12
50,139,13,2020-01-01 12
52,77,13,2020-01-01 12
52,144,13,2020-01-01 12
53,77,13,2020-01-01 12
53,110,13,2020-01-01 12
54,67,13,2020-01-01 12
57,67,13,2020-01-01 12
57,73,13,2020-01-01 12
57,78,13,2020-01-01 12
57,109,13,2020-01-01 12
57,112,13,2020-01-01 12
57,126,13,2020-01-01 12
57,138,13,2020-01-01 12
58,77,13,2020-01-01 12
58,106,13,2020-01-01 12
59,62,13,2020-01-01 12
59,109,13,2020-01-01 12
59,111,13,2020-01-01 12
59,126,13,2020-01-01 12
59,143,13,2020-01-01 12
60,128,13,2020-01-01 12
61,86,13,2020-01-01 12
62,74,13,2020-01-01 12
62,138,13,2020-01-01 12
62,146,13,2020-01-01 12
63,66,13,2020-01-01 12
64,65,13,2020-01-01 12
64,93,13,2020-01-01 12
64,108,13,2020-01-01 12
64,111,13,2020-01-01 12
65,128,13,2020-01-01 12
65,143,13,2020-01-01 12
65,144,13,2020-01-01 12
66,84,13,2020-01-01 12
67,68,13,2020-01-01 12
67,78,13,2020-01-01 12
67,89,13,2020-01-01 12
67,138,13,2020-01-01 12
67,143,13,2020-01-01 12
68,78,13,2020-01-01 12
68,86,13,2020-01-01 12
68,89,13,2020-01-01 12
70,142,13,2020-01-01 12
73,78,13,2020-01-01 12
73,84,13,2020-01-01 12
73,128,13,2020-01-01 12
74,77,13,2020-01-01 12
74,83,13,2020-01-01 12
74,111,13,2020-01-01 12
75,78,13,2020-01-01 12
75,138,13,2020-01-01 12
77,111,13,2020-01-01 12
77,119,13,2020-01-01 12
78,79,13,2020-01-01 12
78,84,13,2020-01-01 12
78,86,13,2020-01-01 12
78,89,13,2020-01-01 12
78,118,13,2020-01-01 12
78,122,13,2020-01-01 12
78,127,13,2020-01-01 12
78,130,13,2020-01-01 12
78,133,13,2020-01-01 12
78,138,13,2020-01-01 12
79,118,13,2020-01-01 12
79,133,13,2020-01-01 12
82,118,13,2020-01-01 12
83,92,13,2020-01-01 12
83,108,13,2020-01-01 12
83,111,13,2020-01-01 12
84,86,13,2020-01-01 12
84,93,13,2020-01-01 12
84,112,13,2020-01-01 12
84,113,13,2020-01-01 12
84,128,13,2020-01-01 12
84,137,13,2020-01-01 12
84,138,13,2020-01-01 12
84,142,13,2020-01-01 12
84,144,13,2020-01-01 12
84,146,13,2020-01-01 12
85,92,13,2020-01-01 12
85,128,13,2020-01-01 12
85,133,13,2020-01-01 12
89,138,13,2020-01-01 12
90,138,13,2020-01-01 12
91,109,13,2020-01-01 12
93,111,13,2020-01-01 12
94,118,13,2020-01-01 12
96,108,13,2020-01-01 12
99,111,13,2020-01-01 12
99,119,13,2020-01-01 12
108,111,13,2020-01-01 12
108,112,13,2020-01-01 12
108,146,13,2020-01-01 12
110,143,13,2020-01-01 12
111,119,13,2020-01-01 12
111,123,13,2020-01-01 12
112,117,13,2020-01-01 12
112,118,13,2020-01-01 12
112,138,13,2020-01-01 12
112,144,13,2020-01-01 12
113,128,13,2020-01-01 12
118,130,13,2020-01-01 12
118,133,13,2020-01-01 12
127,139,13,2020-01-01 12
130,133,13,2020-01-01 12
132,146,13,2020-01-01 12
133,138,13,2020-01-01 12
137,144,13,2020-01-01 12
2,140,14,2020-01-01 13
3,66,14,2020-01-01 13
8,117,14,2020-01-01 13
12,59,14,2020-01-01 13
12,106,14,2020-01-01 13
12,109,14,2020-01-01 13
13,18,14,2020-01-01 13
13,39,14,2020-01-01 13
13,57,14,2020-01-01 13
13,68,14,2020-01-01 13
13,78,14,2020-01-01 13
13,83,14,2020-01-01 13
13,109,14,2020-01-01 13
13,126,14,2020-01-01 13
13,128,14,2020-01-01 13
13,138,14,2020-01-01 13
14,57,14,2020-01-01 13
18,128,14,2020-01-01 13
21,77,14,2020-01-01 13
22,84,14,2020-01-01 13
22,146,14,2020-01-01 13
26,57,14,2020-01-01 13
26,108,14,2020-01-01 13
27,59,14,2020-01-01 13
27,67,14,2020-01-01 13
27,78,14,2020-01-01 13
33,130,14,2020-01-01 13
35,108,14,2020-01-01 13
35,136,14,2020-01-01 13
38,106,14,2020-01-01 13
39,67,14,2020-01-01 13
39,95,14,2020-01-01 13
39,138,14,2020-01-01 13
39,143,14,2020-01-01 13
42,52,14,2020-01-01 13
42,138,14,2020-01-01 13
43,63,14,2020-01-01 13
43,68,14,2020-01-01 13
43,78,14,2020-01-01 13
43,109,14,2020-01-01 13
43,115,14,2020-01-01 13
43,140,14,2020-01-01 13
46,63,14,2020-01-01 13
48,130,14,2020-01-01 13
49,130,14,2020-01-01 13
50,101,14,2020-01-01 13
50,138,14,2020-01-01 13
50,139,14,2020-01-01 13
52,77,14,2020-01-01 13
52,144,14,2020-01-01 13
53,77,14,2020-01-01 13
53,110,14,2020-01-01 13
54,67,14,2020-01-01 13
57,67,14,2020-01-01 13
57,73,14,2020-01-01 13
57,78,14,2020-01-01 13
57,109,14,2020-01-01 13
57,112,14,2020-01-01 13
57,126,14,2020-01-01 13
57,128,14,2020-01-01 13
57,138,14,2020-01-01 13
58,77,14,2020-01-01 13
58,106,14,2020-01-01 13
59,62,14,2020-01-01 13
59,109,14,2020-01-01 13
59,126,14,2020-01-01 13
59,143,14,2020-01-01 13
60,128,14,2020-01-01 13
61,86,14,2020-01-01 13
62,74,14,2020-01-01 13
62,138,14,2020-01-01 13
62,146,14,2020-01-01 13
63,66,14,2020-01-01 13
64,65,14,2020-01-01 13
64,92,14,2020-01-01 13
64,93,14,2020-01-01 13
64,108,14,2020-01-01 13
64,111,14,2020-01-01 13
64,134,14,2020-01-01 13
65,128,14,2020-01-01 13
65,134,14,2020-01-01 13
65,143,14,2020-01-01 13
65,144,14,2020-01-01 13
66,84,14,2020-01-01 13
67,68,14,2020-01-01 13
67,78,14,2020-01-01 13
67,89,14,2020-01-01 13
67,138,14,2020-01-01 13
67,143,14,2020-01-01 13
68,78,14,2020-01-01 13
68,86,14,2020-01-01 13
68,89,14,2020-01-01 13
70,142,14,2020-01-01 13
73,78,14,2020-01-01 13
73,84,14,2020-01-01 13
73,85,14,2020-01-01 13
73,90,14,2020-01-01 13
73,92,14,2020-01-01 13
73,128,14,2020-01-01 13
74,77,14,2020-01-01 13
74,111,14,2020-01-01 13
75,78,14,2020-01-01 13
75,138,14,2020-01-01 13
78,79,14,2020-01-01 13
78,84,14,2020-01-01 13
78,86,14,2020-01-01 13
78,89,14,2020-01-01 13
78,122,14,2020-01-01 13
78,127,14,2020-01-01 13
78,130,14,2020-01-01 13
78,133,14,2020-01-01 13
78,138,14,2020-01-01 13
79,118,14,2020-01-01 13
79,133,14,2020-01-01 13
83,92,14,2020-01-01 13
84,86,14,2020-01-01 13
84,93,14,2020-01-01 13
84,112,14,2020-01-01 13
84,113,14,2020-01-01 13
84,128,14,2020-01-01 13
84,137,14,2020-01-01 13
84,138,14,2020-01-01 13
84,142,14,2020-01-01 13
84,144,14,2020-01-01 13
84,146,14,2020-01-01 13
85,92,14,2020-01-01 13
85,128,14,2020-01-01 13
85,133,14,2020-01-01 13
89,138,14,2020-01-01 13
90,138,14,2020-01-01 13
91,109,14,2020-01-01 13
93,111,14,2020-01-01 13
93,134,14,2020-01-01 13
99,111,14,2020-01-01 13
99,119,14,2020-01-01 13
108,111,14,2020-01-01 13
108,112,14,2020-01-01 13
108,146,14,2020-01-01 13
110,143,14,2020-01-01 13
111,119,14,2020-01-01 13
112,117,14,2020-01-01 13
112,118,14,2020-01-01 13
112,138,14,2020-01-01 13
112,144,14,2020-01-01 13
113,128,14,2020-01-01 13
127,139,14,2020-01-01 13
128,138,14,2020-01-01 13
132,146,14,2020-01-01 13
133,138,14,2020-01-01 13
137,144,14,2020-01-01 13
2,140,15,2020-01-01 14
3,66,15,2020-01-01 14
8,117,15,2020-01-01 14
12,59,15,2020-01-01 14
12,106,15,2020-01-01 14
12,109,15,2020-01-01 14
13,18,15,2020-01-01 14
13,39,15,2020-01-01 14
13,49,15,2020-01-01 14
13,57,15,2020-01-01 14
13,68,15,2020-01-01 14
13,78,15,2020-01-01 14
13,83,15,2020-01-01 14
13,109,15,2020-01-01 14
13,126,15,2020-01-01 14
13,128,15,2020-01-01 14
13,138,15,2020-01-01 14
14,57,15,2020-01-01 14
18,109,15,2020-01-01 14
18,128,15,2020-01-01 14
21,77,15,2020-01-01 14
22,84,15,2020-01-01 14
22,146,15,2020-01-01 14
26,57,15,2020-01-01 14
26,108,15,2020-01-01 14
27,67,15,2020-01-01 14
27,78,15,2020-01-01 14
32,138,15,2020-01-01 14
33,130,15,2020-01-01 14
35,108,15,2020-01-01 14
35,136,15,2020-01-01 14
38,106,15,2020-01-01 14
39,55,15,2020-01-01 14
39,67,15,2020-01-01 14
39,95,15,2020-01-01 14
39,138,15,2020-01-01 14
39,143,15,2020-01-01 14
42,52,15,2020-01-01 14
42,138,15,2020-01-01 14
43,63,15,2020-01-01 14
43,68,15,2020-01-01 14
43,78,15,2020-01-01 14
43,109,15,2020-01-01 14
43,115,15,2020-01-01 14
43,140,15,2020-01-01 14
46,63,15,2020-01-01 14
48,130,15,2020-01-01 14
49,130,15,2020-01-01 14
50,101,15,2020-01-01 14
50,138,15,2020-01-01 14
50,139,15,2020-01-01 14
52,77,15,2020-01-01 14
52,144,15,2020-01-01 14
53,77,15,2020-01-01 14
53,110,15,2020-01-01 14
54,67,15,2020-01-01 14
57,67,15,2020-01-01 14
57,73,15,2020-01-01 14
57,78,15,2020-01-01 14
57,109,15,2020-01-01 14
57,112,15,2020-01-01 14
57,126,15,2020-01-01 14
57,128,15,2020-01-01 14
57,138,15,2020-01-01 14
58,77,15,2020-01-01 14
58,106,15,2020-01-01 14
59,62,15,2020-01-01 14
59,143,15,2020-01-01 14
60,128,15,2020-01-01 14
61,86,15,2020-01-01 14
62,74,15,2020-01-01 14
62,138,15,2020-01-01 14
62,146,15,2020-01-01 14
63,66,15,2020-01-01 14
64,65,15,2020-01-01 14
64,92,15,2020-01-01 14
64,93,15,2020-01-01 14
64,111,15,2020-01-01 14
64,134,15,2020-01-01 14
65,80,15,2020-01-01 14
65,128,15,2020-01-01 14
65,134,15,2020-01-01 14
65,143,15,2020-01-01 14
65,144,15,2020-01-01 14
66,84,15,2020-01-01 14
67,68,15,2020-01-01 14
67,78,15,2020-01-01 14
67,89,15,2020-01-01 14
67,138,15,2020-01-01 14
67,143,15,2020-01-01 14
68,78,15,2020-01-01 14
68,86,15,2020-01-01 14
68,89,15,2020-01-01 14
70,142,15,2020-01-01 14
73,78,15,2020-01-01 14
73,84,15,2020-01-01 14
73,85,15,2020-01-01 14
73,90,15,2020-01-01 14
73,92,15,2020-01-01 14
73,128,15,2020-01-01 14
74,77,15,2020-01-01 14
74,111,15,2020-01-01 14
75,78,15,2020-01-01 14
75,138,15,2020-01-01 14
78,79,15,2020-01-01 14
78,84,15,2020-01-01 14
78,86,15,2020-01-01 14
78,89,15,2020-01-01 14
78,122,15,2020-01-01 14
78,127,15,2020-01-01 14
78,130,15,2020-01-01 14
78,133,15,2020-01-01 14
78,138,15,2020-01-01 14
79,118,15,2020-01-01 14
79,133,15,2020-01-01 14
83,92,15,2020-01-01 14
84,86,15,2020-01-01 14
84,93,15,2020-01-01 14
84,112,15,2020-01-01 14
84,113,15,2020-01-01 14
84,128,15,2020-01-01 14
84,137,15,2020-01-01 14
84,138,15,2020-01-01 14
84,142,15,2020-01-01 14
84,144,15,2020-01-01 14
84,146,15,2020-01-01 14
85,92,15,2020-01-01 14
85,128,15,2020-01-01 14
85,133,15,2020-01-01 14
89,107,15,2020-01-01 14
89,138,15,2020-01-01 14
90,138,15,2020-01-01 14
91,109,15,2020-01-01 14
93,111,15,2020-01-01 14
93,134,15,2020-01-01 14
99,119,15,2020-01-01 14
107,138,15,2020-01-01 14
110,143,15,2020-01-01 14
112,117,15,2020-01-01 14
112,118,15,2020-01-01 14
112,138,15,2020-01-01 14
112,144,15,2020-01-01 14
113,128,15,2020-01-01 14
127,139,15,2020-01-01 14
128,138,15,2020-01-01 14
132,146,15,2020-01-01 14
133,138,15,2020-01-01 14
137,144,15,2020-01-01 14
2,140,16,2020-01-01 15
3,66,16,2020-01-01 15
7,138,16,2020-01-01 15
8,117,16,2020-01-01 15
12,109,16,2020-01-01 15
13,18,16,2020-01-01 15
13,39,16,2020-01-01 15
13,49,16,2020-01-01 15
13,57,16,2020-01-01 15
13,68,16,2020-01-01 15
13,78,16,2020-01-01 15
13,83,16,2020-01-01 15
13,109,16,2020-01-01 15
13,113,16,2020-01-01 15
13,126,16,2020-01-01 15
13,128,16,2020-01-01 15
13,138,16,2020-01-01 15
14,57,16,2020-01-01 15
18,109,16,2020-01-01 15
18,128,16,2020-01-01 15
19,138,16,2020-01-01 15
21,77,16,2020-01-01 15
24,89,16,2020-01-01 15
26,108,16,2020-01-01 15
27,67,16,2020-01-01 15
27,78,16,2020-01-01 15
32,138,16,2020-01-01 15
33,130,16,2020-01-01 15
35,108,16,2020-01-01 15
35,136,16,2020-01-01 15
38,106,16,2020-01-01 15
39,55,16,2020-01-01 15
39,67,16,2020-01-01 15
39,93,16,2020-01-01 15
39,95,16,2020-01-01 15
39,138,16,2020-01-01 15
39,143,16,2020-01-01 15
42,52,16,2020-01-01 15
42,138,16,2020-01-01 15
43,63,16,2020-01-01 15
43,68,16,2020-01-01 15
43,78,16,2020-01-01 15
43,109,16,2020-01-01 15
43,115,16,2020-01-01 15
43,140,16,2020-01-01 15
46,63,16,2020-01-01 15
48,130,16,2020-01-01 15
49,130,16,2020-01-01 15
50,101,16,2020-01-01 15
50,138,16,2020-01-01 15
50,139,16,2020-01-01 15
52,77,16,2020-01-01 15
52,144,16,2020-01-01 15
53,77,16,2020-01-01 15
53,110,16,2020-01-01 15
54,67,16,2020-01-01 15
57,67,16,2020-01-01 15
57,73,16,2020-01-01 15
57,78,16,2020-01-01 15
57,109,16,2020-01-01 15
57,112,16,2020-01-01 15
57,126,16,2020-01-01 15
57,128,16,2020-01-01 15
57,138,16,2020-01-01 15
58,77,16,2020-01-01 15
58,106,16,2020-01-01 15
59,143,16,2020-01-01 15
60,128,16,2020-01-01 15
62,74,16,2020-01-01 15
62,138,16,2020-01-01 15
62,146,16,2020-01-01 15
63,66,16,2020-01-01 15
64,65,16,2020-01-01 15
64,92,16,2020-01-01 15
64,93,16,2020-01-01 15
64,111,16,2020-01-01 15
64,134,16,2020-01-01 15
65,80,16,2020-01-01 15
65,128,16,2020-01-01 15
65,134,16,2020-01-01 15
65,143,16,2020-01-01 15
65,144,16,2020-01-01 15
66,84,16,2020-01-01 15
67,68,16,2020-01-01 15
67,72,16,2020-01-01 15
67,78,16,2020-01-01 15
67,89,16,2020-01-01 15
67,138,16,2020-01-01 15
67,143,16,2020-01-01 15
68,78,16,2020-01-01 15
68,86,16,2020-01-01 15
68,89,16,2020-01-01 15
70,142,16,2020-01-01 15
73,78,16,2020-01-01 15
73,84,16,2020-01-01 15
73,85,16,2020-01-01 15
73,90,16,2020-01-01 15
73,92,16,2020-01-01 15
73,128,16,2020-01-01 15
74,77,16,2020-01-01 15
74,111,16,2020-01-01 15
75,78,16,2020-01-01 15
75,138,16,2020-01-01 15
78,79,16,2020-01-01 15
78,84,16,2020-01-01 15
78,86,16,2020-01-01 15
78,89,16,2020-01-01 15
78,122,16,2020-01-01 15
78,127,16,2020-01-01 15
78,133,16,2020-01-01 15
78,138,16,2020-01-01 15
79,118,16,2020-01-01 15
79,133,16,2020-01-01 15
80,142,16,2020-01-01 15
83,92,16,2020-01-01 15
84,86,16,2020-01-01 15
84,93,16,2020-01-01 15
84,113,16,2020-01-01 15
84,128,16,2020-01-01 15
84,137,16,2020-01-01 15
84,138,16,2020-01-01 15
84,142,16,2020-01-01 15
84,146,16,2020-01-01 15
85,92,16,2020-01-01 15
85,128,16,2020-01-01 15
85,133,16,2020-01-01 15
89,107,16,2020-01-01 15
89,138,16,2020-01-01 15
90,138,16,2020-01-01 15
91,109,16,2020-01-01 15
93,111,16,2020-01-01 15
93,134,16,2020-01-01 15
95,113,16,2020-01-01 15
99,119,16,2020-01-01 15
107,138,16,2020-01-01 15
110,113,16,2020-01-01 15
110,143,16,2020-01-01 15
112,117,16,2020-01-01 15
112,118,16,2020-01-01 15
112,138,16,2020-01-01 15
112,144,16,2020-01-01 15
113,128,16,2020-01-01 15
127,139,16,2020-01-01 15
128,138,16,2020-01-01 15
132,146,16,2020-01-01 15
133,138,16,2020-01-01 15
137,144,16,2020-01-01 15
2,107,17,2020-01-01 16
2,140,17,2020-01-01 16
3,66,17,2020-01-01 16
7,138,17,2020-01-01 16
8,117,17,2020-01-01 16
11,13,17,2020-01-01 16
11,58,17,2020-01-01 16
12,109,17,2020-01-01 16
13,18,17,2020-01-01 16
13,39,17,2020-01-01 16
13,49,17,2020-01-01 16
13,57,17,2020-01-01 16
13,68,17,2020-01-01 16
13,78,17,2020-01-01 16
13,83,17,2020-01-01 16
13,109,17,2020-01-01 16
13,113,17,2020-01-01 16
13,126,17,2020-01-01 16
13,128,17,2020-01-01 16
13,138,17,2020-01-01 16
14,57,17,2020-01-01 16
18,109,17,2020-01-01 16
18,128,17,2020-01-01 16
19,107,17,2020-01-01 16
19,138,17,2020-01-01 16
21,77,17,2020-01-01 16
24,89,17,2020-01-01 16
27,67,17,2020-01-01 16
27,78,17,2020-01-01 16
32,138,17,2020-01-01 16
33,130,17,2020-01-01 16
35,108,17,2020-01-01 16
35,136,17,2020-01-01 16
38,106,17,2020-01-01 16
39,55,17,2020-01-01 16
39,67,17,2020-01-01 16
39,93,17,2020-01-01 16
39,95,17,2020-01-01 16
39,138,17,2020-01-01 16
39,143,17,2020-01-01 16
40,64,17,2020-01-01 16
42,52,17,2020-01-01 16
42,138,17,2020-01-01 16
43,53,17,2020-01-01 16
43,63,17,2020-01-01 16
43,67,17,2020-01-01 16
43,68,17,2020-01-01 16
43,72,17,2020-01-01 16
43,78,17,2020-01-01 16
43,89,17,2020-01-01 16
43,109,17,2020-01-01 16
43,115,17,2020-01-01 16
43,140,17,2020-01-01 16
46,63,17,2020-01-01 16
48,130,17,2020-01-01 16
49,130,17,2020-01-01 16
50,101,17,2020-01-01 16
50,138,17,2020-01-01 16
50,139,17,2020-01-01 16
52,77,17,2020-01-01 16
53,77,17,2020-01-01 16
53,110,17,2020-01-01 16
54,67,17,2020-01-01 16
57,67,17,2020-01-01 16
57,73,17,2020-01-01 16
57,78,17,2020-01-01 16
57,109,17,2020-01-01 16
57,112,17,2020-01-01 16
57,126,17,2020-01-01 16
57,128,17,2020-01-01 16
57,138,17,2020-01-01 16
58,77,17,2020-01-01 16
58,106,17,2020-01-01 16
58,113,17,2020-01-01 16
59,143,17,2020-01-01 16
60,128,17,2020-01-01 16
62,74,17,2020-01-01 16
62,138,17,2020-01-01 16
62,146,17,2020-01-01 16
63,66,17,2020-01-01 16
64,65,17,2020-01-01 16
64,92,17,2020-01-01 16
64,93,17,2020-01-01 16
64,111,17,2020-01-01 16
64,134,17,2020-01-01 16
65,80,17,2020-01-01 16
65,128,17,2020-01-01 16
65,134,17,2020-01-01 16
65,143,17,2020-01-01 16
66,84,17,2020-01-01 16
67,68,17,2020-01-01 16
67,72,17,2020-01-01 16
67,78,17,2020-01-01 16
67,89,17,2020-01-01 16
67,138,17,2020-01-01 16
67,143,17,2020-01-01 16
68,77,17,2020-01-01 16
68,78,17,2020-01-01 16
68,86,17,2020-01-01 16
68,89,17,2020-01-01 16
70,142,17,2020-01-01 16
73,78,17,2020-01-01 16
73,84,17,2020-01-01 16
73,85,17,2020-01-01 16
73,90,17,2020-01-01 16
73,92,17,2020-01-01 16
73,128,17,2020-01-01 16
74,77,17,2020-01-01 16
74,111,17,2020-01-01 16
75,78,17,2020-01-01 16
75,138,17,2020-01-01 16
78,79,17,2020-01-01 16
78,84,17,2020-01-01 16
78,86,17,2020-01-01 16
78,89,17,2020-01-01 16
78,122,17,2020-01-01 16
78,127,17,2020-01-01 16
78,133,17,2020-01-01 16
78,138,17,2020-01-01 16
79,118,17,2020-01-01 16
79,133,17,2020-01-01 16
80,142,17,2020-01-01 16
83,92,17,2020-01-01 16
84,86,17,2020-01-01 16
84,93,17,2020-01-01 16
84,113,17,2020-01-01 16
84,128,17,2020-01-01 16
84,137,17,2020-01-01 16
84,138,17,2020-01-01 16
84,142,17,2020-01-01 16
84,146,17,2020-01-01 16
85,92,17,2020-01-01 16
85,128,17,2020-01-01 16
85,133,17,2020-01-01 16
89,107,17,2020-01-01 16
89,138,17,2020-01-01 16
90,138,17,2020-01-01 16
91,109,17,2020-01-01 16
91,113,17,2020-01-01 16
93,111,17,2020-01-01 16
93,134,17,2020-01-01 16
95,113,17,2020-01-01 16
107,138,17,2020-01-01 16
110,113,17,2020-01-01 16
110,143,17,2020-01-01 16
112,117,17,2020-01-01 16
112,118,17,2020-01-01 16
112,138,17,2020-01-01 16
112,144,17,2020-01-01 16
113,128,17,2020-01-01 16
127,139,17,2020-01-01 16
128,138,17,2020-01-01 16
132,146,17,2020-01-01 16
133,138,17,2020-01-01 16
137,144,17,2020-01-01 16
2,107,18,2020-01-01 17
2,140,18,2020-01-01 17
3,66,18,2020-01-01 17
7,50,18,2020-01-01 17
7,64,18,2020-01-01 17
7,138,18,2020-01-01 17
8,117,18,2020-01-01 17
11,13,18,2020-01-01 17
11,58,18,2020-01-01 17
12,109,18,2020-01-01 17
13,18,18,2020-01-01 17
13,39,18,2020-01-01 17
13,49,18,2020-01-01 17
13,57,18,2020-01-01 17
13,68,18,2020-01-01 17
13,78,18,2020-01-01 17
13,83,18,2020-01-01 17
13,109,18,2020-01-01 17
13,113,18,2020-01-01 17
13,126,18,2020-01-01 17
13,128,18,2020-01-01 17
13,138,18,2020-01-01 17
14,57,18,2020-01-01 17
18,109,18,2020-01-01 17
18,128,18,2020-01-01 17
19,107,18,2020-01-01 17
19,138,18,2020-01-01 17
21,77,18,2020-01-01 17
24,89,18,2020-01-01 17
27,67,18,2020-01-01 17
27,78,18,2020-01-01 17
32,138,18,2020-01-01 17
33,130,18,2020-01-01 17
35,108,18,2020-01-01 17
35,136,18,2020-01-01 17
38,106,18,2020-01-01 17
39,47,18,2020-01-01 17
39,55,18,2020-01-01 17
39,67,18,2020-01-01 17
39,93,18,2020-01-01 17
39,95,18,2020-01-01 17
39,138,18,2020-01-01 17
39,143,18,2020-01-01 17
40,64,18,2020-01-01 17
42,52,18,2020-01-01 17
42,138,18,2020-01-01 17
43,53,18,2020-01-01 17
43,63,18,2020-01-01 17
43,67,18,2020-01-01 17
43,68,18,2020-01-01 17
43,72,18,2020-01-01 17
43,78,18,2020-01-01 17
43,89,18,2020-01-01 17
43,109,18,2020-01-01 17
43,115,18,2020-01-01 17
43,140,18,2020-01-01 17
46,63,18,2020-01-01 17
47,55,18,2020-01-01 17
47,64,18,2020-01-01 17
47,95,18,2020-01-01 17
48,130,18,2020-01-01 17
49,130,18,2020-01-01 17
50,64,18,2020-01-01 17
50,101,18,2020-01-01 17
